1000	477100	297500
2000	38300	55200
3000	18700	50500
4000	21000	47500
5000	20500	59300
6000	19100	38000
7000	22300	27100
8000	41100	41800
9000	19500	65000
10000	22800	44400
11000	19700	45700
12000	21800	27700
13000	24500	29400
14000	19000	85100
15000	19300	28500
16000	19600	30500
17000	52000	28800
18000	21700	29800
19000	8600	27700
20000	8700	27400
21000	9400	23800
22000	11000	23700
23000	8900	28600
24000	20800	30000
25000	8300	25000
26000	9500	24800
27000	9300	17500
28000	8700	21400
29000	9500	13800
30000	9000	16400
31000	8300	15700
32000	11600	15900
33000	8500	15000
34000	9500	16500
35000	9600	15100
36000	8500	15600
37000	8500	14300
38000	9200	16900
39000	11400	14600
40000	11000	17000
41000	10300	21000
42000	13500	20900
43000	13600	20000
44000	10000	50000
45000	15100	31400
46000	13800	21700
47000	11400	20400
48000	14700	33000
49000	10100	20900
50000	11300	18100
51000	14500	20100
52000	11000	20300
53000	12300	16100
54000	10600	17100
55000	10200	37400
56000	9600	31000
57000	13100	10200
58000	10800	11100
59000	11400	9300
60000	11100	10200
61000	52800	10200
62000	9400	10000
63000	12500	9600
64000	11700	9800
65000	15100	11000
66000	11800	10500
67000	13200	10600
68000	14800	12000
69000	10900	10100
70000	12600	9700
71000	10200	10400
72000	10600	9600
73000	7600	8900
74000	7500	9200
75000	9900	8100
76000	7000	10200
77000	13400	9400
78000	7900	9600
79000	7600	10900
80000	7400	8300
81000	7900	8600
82000	7800	8000
83000	9500	7900
84000	7700	8400
85000	7800	11300
86000	9700	7800
87000	7700	7400
88000	8100	7600
89000	7900	6600
90000	7700	7700
91000	11600	6600
92000	9900	7400
93000	8000	16000
94000	9900	7900
95000	13500	7900
96000	8300	8200
97000	11600	7800
98000	8200	11700
99000	13000	14600
100000	7600	4600
101000	7300	5000
102000	7600	4900
103000	7000	5000
104000	7900	4100
105000	8800	4700
106000	7200	4400
107000	6700	4400
108000	6400	4500
109000	22600	4300
110000	6800	4600
111000	6800	4700
112000	7200	4700
113000	7000	4700
114000	6700	4800
115000	6600	5800
116000	7000	4700
117000	7400	5800
118000	7600	5600
119000	8000	4100
120000	12200	6700
121000	11400	7100
122000	7300	6600
123000	16800	5400
124000	9400	7000
125000	7800	7000
126000	8500	5200
127000	7000	5500
128000	8100	5600
129000	15700	6100
130000	15600	5600
131000	9800	5900
132000	43200	7100
133000	14100	6200
134000	13800	8100
135000	7100	5700
136000	8400	5600
137000	11700	6500
138000	11100	6900
139000	10900	5500
140000	9500	5000
141000	7500	5500
142000	7400	5500
143000	7300	5600
144000	7300	5400
145000	7000	4700
146000	7300	4500
147000	7000	4600
148000	7300	4700
149000	7200	5200
150000	7300	4900
151000	7400	4900
152000	7500	4900
153000	14400	5500
154000	11800	6400
155000	16500	5800
156000	15800	5900
157000	11000	6000
158000	14700	6300
159000	10800	6000
160000	9900	5600
161000	10300	5500
162000	8000	5300
163000	7800	5800
164000	8900	5300
165000	10100	5400
166000	13200	5700
167000	10500	6300
168000	9800	5400
169000	11200	7900
170000	12800	29600
171000	11600	6200
172000	50800	5800
173000	14400	5600
174000	17600	5300
175000	12600	5600
176000	9100	5600
177000	13200	6200
178000	12200	6600
179000	9400	5700
180000	16400	5800
181000	12700	5900
182000	10100	5500
183000	10800	5600
184000	11800	5700
185000	10200	5900
186000	16000	5500
187000	12800	5800
188000	9900	5400
189000	7700	6000
190000	8300	6000
191000	9300	6000
192000	7600	5300
193000	8500	5300
194000	8900	7100
195000	7500	5700
196000	8500	5000
197000	7600	5400
198000	9900	5200
199000	11300	5800
200000	10900	25500
201000	9500	6100
202000	7500	5900
203000	11800	5700
204000	7600	5700
205000	8500	5700
206000	7800	5700
207000	9100	5300
208000	8100	5100
209000	9700	6200
210000	9800	5500
211000	8600	5500
212000	8700	4900
213000	9800	6400
214000	7700	5600
215000	8500	5600
216000	16900	5300
217000	16200	5800
218000	9600	6600
219000	14600	5500
220000	9600	5800
221000	8600	4800
222000	8300	5900
223000	9000	5800
224000	7900	5900
225000	8700	5400
226000	8500	5000
227000	11300	5000
228000	10500	5700
229000	11500	5600
230000	8500	6000
231000	8900	5800
232000	11300	5900
233000	10000	5500
234000	9400	5400
235000	8300	4900
236000	10200	4600
237000	11100	4700
238000	8300	5000
239000	8500	5100
240000	8500	5200
241000	9400	6000
242000	8900	6000
243000	8600	5500
244000	9000	5100
245000	10500	5300
246000	8600	5300
247000	7800	5800
248000	10300	5400
249000	8800	5000
250000	9600	5300
251000	9600	5800
252000	8900	6000
253000	9400	5400
254000	10300	5300
255000	9400	5300
256000	10300	5400
257000	8100	5700
258000	8700	6000
259000	10900	5700
260000	11800	5700
261000	8800	5700
262000	8700	5300
263000	10800	5400
264000	8500	5200
265000	8300	5200
266000	10700	5900
267000	9400	5500
268000	8700	5300
269000	11300	5700
270000	9000	5600
271000	8300	5500
272000	11500	5800
273000	9600	5300
274000	9200	5100
275000	9300	5700
276000	8200	5100
277000	9300	5700
278000	10200	5700
279000	10500	5500
280000	9600	5200
281000	9400	5000
282000	8700	6200
283000	9800	5400
284000	11500	5600
285000	10100	5300
286000	9300	6000
287000	8500	5600
288000	9100	5000
289000	10300	5900
290000	12400	5600
291000	10000	5700
292000	11100	5800
293000	8600	5500
294000	12400	5600
295000	8900	5100
296000	8500	5100
297000	9100	5900
298000	9700	5900
299000	8700	5700
300000	8800	5500
301000	8400	4900
302000	10300	5200
303000	8800	5400
304000	13100	5000
305000	10100	5800
306000	11200	5200
307000	8800	5700
308000	10600	5300
309000	9800	5700
310000	11800	5200
311000	9000	6200
312000	9900	5400
313000	9900	5900
314000	8900	5600
315000	10000	5800
316000	11600	5000
317000	9200	5800
318000	9100	5500
319000	12700	6000
320000	8800	5900
321000	8500	5500
322000	8700	5500
323000	8700	5300
324000	8700	5400
325000	9200	5300
326000	9800	5200
327000	8200	5500
328000	13100	5200
329000	11700	5800
330000	15700	6100
331000	10300	6000
332000	10000	5900
333000	11100	6000
334000	13200	5800
335000	9000	6300
336000	9900	5800
337000	9700	5600
338000	8700	5500
339000	11600	5800
340000	9700	6200
341000	13700	5600
342000	11200	6000
343000	9600	5200
344000	10400	5900
345000	9200	5800
346000	8500	5100
347000	8700	5600
348000	9500	5600
